"Date","Symbol","Name","Pricing Date","Price Min","Price Max","IPO type","Has a SPAC converted to its target ticker?","Public offering price (POP)","Insider Lockup Days","Insider Lockup Date","Offering Value","Offering Shares","Outstanding Shares","Total ordinary shares out after the offering","Total market cap at the moment of the offer","For ADRs, the total amount of ordinary shares that the ADRs represent	","Shares Available from Selling Holders","Deal Status","F1/S1/other link information is pulled from","Last year's revenue (in USD)","The year the ""last year's revenue"" refers to","Last year's income (in USD)","The year the ""last year's income"" refers to","Company description, including description of target for SPAC"
"2018-04-20","LEVL","Level One Bancorp","2018-04-20","","","Ordinary Shares","false","28","180","2018-10-17","33600000","1200000","6354000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-20","FCI","FirstCaribbean International Bank Ltd","--","22","25","","false","","180","2018-10-17","225600000","9600000","42967000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-19","SURF","Surface Oncology","2018-04-19","","","Ordinary Shares","false","15","180","2018-10-16","108000000","7200000","20452000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-19","MOR","MorphoSys","2018-04-19","","","Depository Receipt","false","25.04","180","2018-10-16","207800000","8300000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-19","EAF","GrafTech International","2018-04-19","","","Ordinary Shares","false","15","180","2018-10-16","525000000","35000000","264448000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-19","VRIO","Vrio","--","19","22","","false","","180","2018-10-16","608850000","29700000","100000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-18","AGMH","AGM Gr Hldgs","2018-04-18","","","Ordinary Shares","false","5.000","180","2018-10-15","6530000","1306000","21410000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-13","PACQU","Pure Acquisition","2018-04-13","","","","false","10","180","2018-10-10","360000000","36000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-12","ZUO","Zuora","2018-04-12","","","Ordinary Shares","false","14","180","2018-10-09","154000000","11000000","81508000","0","0","0","","Amendment","","0","-","0","-",""
"2018-04-03","SPOT","Spotify Technology","2018-04-03","165.9","165.900","Ordinary Shares","false","","0","--","9245852532","55731480","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-29","UMRX","Unum Therapeutics","2018-03-29","","","","false","12.000","180","2018-09-25","69240000","5770000","29617000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-29","GNPX","Genprex","2018-03-29","","","Ordinary Shares","false","5.000","180","2018-09-25","6400000","1280000","13035000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-29","UNUM","Unum Therapeutics","2018-03-29","","","","false","12","180","2018-09-25","69200000","5800000","23815000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-29","IQ","iQIYI","2018-03-29","","","Depository Receipt","false","18","180","2018-09-25","2250000000","125000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-29","AVI","Advantage Insurance","--","","","","false","","0","--","150000000","","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-28","OPBK","OP Bancorp","2018-03-28","","","Ordinary Shares","false","11","180","2018-09-24","22000000","2000000","13190000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-28","ONE","OneSmart Intl Edu","2018-03-28","","","Depository Receipt","false","11","180","2018-09-24","179300000","16300000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-28","FIXX","Homology Medicines","2018-03-28","","","Ordinary Shares","false","16","180","2018-09-24","144000000","9000000","27080000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-28","BILI","Bilibili","2018-03-28","","","Depository Receipt","false","11.50","180","2018-09-24","483000000","42000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-27","GHG","GreenTree Hospitality Gr","2018-03-27","","","Depository Receipt","false","14","180","2018-09-23","142800000","10200000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-23","STG","Sunlands Technology","2018-03-23","","","Depository Receipt","false","11.5","180","2018-09-19","149500000","13000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-23","DBX","Dropbox","2018-03-23","","","Ordinary Shares","false","21","180","2018-09-19","756000000","36000000","303323000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-23","TRTLU","Terrapin 4 Acquisition","--","10","10","","","","180","2018-09-19","200000000","20000000","","","","","","Amendment","","","-","","-",""
"2018-03-23","POLY","PolyPid Ltd.","--","21","24","","false","","180","2018-09-19","74250000","3300000","9778000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-22","BDRY","Breakwave Dry Bulk Shipping ETF","2018-03-22","","","Ordinary Shares","false","25.000","180","2018-09-18","250000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-20","DNJR","Golden Bull","2018-03-20","","","","false","4","180","2018-09-16","6200000","1600000","13000000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-16","ZS","Zscaler","2018-03-16","","","Ordinary Shares","false","16","180","2018-09-12","192000000","12000000","105331000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-16","TIBRU","Tiberius Acquisition","2018-03-16","","","","false","10","180","2018-09-12","150000000","15000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-16","AIHS","Senmiao Technology","2018-03-16","","","Ordinary Shares","false","4","180","2018-09-12","12000000","3000000","22500000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-15","RCUS","Arcus Biosciences","2018-03-15","","","Ordinary Shares","false","15","180","2018-09-11","120000000","8000000","34550000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-14","OPESU","Opes Acquisition","2018-03-14","","","","false","10","180","2018-09-10","100000000","10000000","2875000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-14","BWB","Bridgewater Bancshares","2018-03-14","","","Ordinary Shares","false","11.75","180","2018-09-10","78700000","6700000","22354000","0","0","0","","Amendment","","0","-","0","-",""
"2018-03-08","BTAI","BioXcel Therapeutics","2018-03-08","","","Ordinary Shares","false","11","180","2018-09-04","60000000","5500000","9691000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-28","LTN.U","Union Acquisition Corp. Units, each consisting of one ordinary share and one redeemable warrant","2018-02-28","","","","false","10","180","2018-08-27","100000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-23","CFUNU","Crescent Funding","--","","","","false","10","180","2018-08-22","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-16","FAMI","Farmmi","2018-02-16","","","Ordinary Shares","false","4","180","2018-08-15","6700000","1700000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-16","BLNK","Blink Charging","2018-02-16","","","Ordinary Shares","false","4.25","180","2018-08-15","18500000","4400000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-14","BFRA","Biofrontera","2018-02-13","","","Depository Receipt","false","9.880","180","2018-08-13","12004000","1215000","1215000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-14","MOTS","Motus GI Hldgs","2018-02-14","","","Ordinary Shares","false","5.000","180","2018-08-13","17500000","3500000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-09","CDLX","Cardlytics","2018-02-08","","","Ordinary Shares","false","13.000","180","2018-08-08","70200000","5400000","19519000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-09","QES","Quintana Energy Services","2018-02-09","","","Ordinary Shares","false","10.000","180","2018-08-08","92600000","9300000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-08","HMI","Huami","2018-02-08","","","Depository Receipt","false","11.000","180","2018-08-07","110000000","10000000","10000000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-08","EOLS","Evolus","2018-02-08","","","Ordinary Shares","false","12.000","180","2018-08-07","60000000","5000000","23592000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-08","WHD","Cactus","2018-02-08","","","Ordinary Shares","false","19","180","2018-08-07","437000000","23000000","53461000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-08","VCTR","Victory Capital Holdings","2018-02-08","","","Ordinary Shares","false","13","180","2018-08-07","152100000","11700000","55118000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-07","TFIG","TFI TAB Gıda Yatırımları A.Ş.","--","9","11","","false","","180","2018-08-06","220000000","22000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-07","QSRG","TFI TAB Gıda Yatırımları A.Ş.","--","9","11","","false","","180","2018-08-06","220000000","22000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-07","BIOX","Bioceres S.A.","--","10","12","","false","","180","2018-08-06","129800000","11800000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-05","SSLJ","SSLJ.com Ltd Ordinary Shares - Class A","2018-02-05","","","","false","5.000","180","2018-08-04","20000000","4000000","8361000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-05","PLTM","GraniteShares Platinum Shares ETF","2018-02-05","","","","false","9.940","180","2018-08-04","9940000","1000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-02","FTSI","FTS International","2018-02-02","","","","false","18","180","2018-08-01","351000000","19500000","91280000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-02","CEPU","Central Puerto","2018-02-02","","","Depository Receipt","false","16.5","180","2018-08-01","330000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","IPIC","IPic Entertainment","2018-02-01","","","Ordinary Shares","false","18.500","180","2018-07-31","15140000","818429","1248000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","VICI","VICI Properties","2018-02-01","","","Ordinary Shares","false","20","180","2018-07-31","1210000000","60500000","300000000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","OSS","One Stop Systems","2018-02-01","","","Ordinary Shares","false","5","180","2018-07-31","19000000","3800000","8543000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","HUD","Hudson","2018-02-01","","","Ordinary Shares","false","19","180","2018-07-31","748900000","39400000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","CAAP","Corporacion America","2018-02-01","","","Ordinary Shares","false","17","180","2018-07-31","485700000","28600000","131422000","0","0","0","","Amendment","","0","-","0","-",""
"2018-02-01","SLGL","Sol-Gel Technologies","2018-02-01","","","Ordinary Shares","false","12","180","2018-07-31","75000000","6300000","11735000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-26","TORC","resTORbio","2018-01-26","","","","false","15","180","2018-07-25","85000000","5700000","21529000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-26","ARMO","ARMO BioSciences, Inc. - Common Stock","2018-01-26","","","","false","17","180","2018-07-25","128000000","7500000","21746000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-26","AGS","PlayAGS","2018-01-26","","","Ordinary Shares","false","16","180","2018-07-25","164000000","10300000","23378000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-26","SLDB","Solid Biosciences","2018-01-25","","","Ordinary Shares","false","16","180","2018-07-25","125000000","7800000","26338000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-25","MNLO","Menlo Therapeutics","2018-01-25","","","","false","17","180","2018-07-24","119000000","7000000","14927000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-25","GTES","Gates Industrial Corp","2018-01-25","","","Ordinary Shares","false","19","180","2018-07-24","731500000","38500000","245474000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-25","EYEN","Eyenovia","2018-01-25","","","Ordinary Shares","false","10","180","2018-07-24","27300000","2730000","7206000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-24","PAGS","PagSeguro Digital","2018-01-24","","","Ordinary Shares","false","21.5","180","2018-07-23","2266000000","105000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-19","NINE","Nine Energy Service","2018-01-19","","","Ordinary Shares","false","23","180","2018-07-18","161000000","7000000","16300000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-19","COLD","Americold Realty Trust","2018-01-19","","","Ordinary Shares","false","16","180","2018-07-18","724800000","45300000","109037000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-19","ADT","ADT","2018-01-19","","","Ordinary Shares","false","14","180","2018-07-18","1470000000","105000000","644277000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-18","OMADU","One Madison","2018-01-18","","","","false","10","180","2018-07-17","300000000","30000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-12","LBRT","Liberty Oilfield Services","2018-01-12","","","Ordinary Shares","false","17","180","2018-07-11","216400000","12700000","55785000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-12","ILPT","Industrial Logistics","2018-01-12","","","Ordinary Shares","false","24","180","2018-07-11","480000000","20000000","45000000","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-12","EAGLU","Platinum Eagle Acquisition Corp. - Unit","2018-01-12","","","","false","10","180","2018-07-11","300000000","30000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-10","NEBUU","Nebula Acquisition","2018-01-10","","","","false","10","180","2018-07-09","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2018-01-02","CUE","Cue Biopharma","2018-01-02","","","Ordinary Shares","false","7.5","180","2018-07-01","60000000","8800000","10635000","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-22","ICLK","iClick Interactive Asia","--","","","Depository Receipt","false","8","180","2018-06-20","30000000","3750000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-21","BOXL","Boxlight","--","","","Ordinary Shares","false","7","180","2018-06-19","7000000","1000000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-21","LX","LexinFintech Holdings","--","","","Depository Receipt","false","9","180","2018-06-19","108000000","12000000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-20","DOGZ","Dogness (International)","2017-12-20","","","Ordinary Shares","false","5","180","2018-06-18","55000000","11000000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-20","AVI","Advantage Insurance","--","9","11","","false","","180","2018-06-18","100000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-15","CASA","Casa Systems","2017-12-15","","","Ordinary Shares","false","13","180","2018-06-13","78000000","6000000","74097000","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-15","NMRK","Newmark Group","--","","","Ordinary Shares","false","14","180","2018-06-13","280000000","20000000","115543000","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-11","GIG.U","GigCapital","--","","","","false","10","180","2018-06-09","125000000","12500000","","0","0","0","","Amendment","","0","-","0","-",""
"2017-12-09","GIG.U","GigCapital, Inc. Unit","2018-03-28","","","","false","10","180","2018-06-07","125000000","12500000","","0","0","0","","Amendment","","0","-","0","-",""
